Date	dow_price_soft_max	bit_price_log_norm
2015-09-04	0.6049725905267781	0.5527858240676665
2015-09-08	0.6196363111744465	0.557221320608599
2015-09-09	0.6106528567955994	0.5554145472002938
2015-09-10	0.6135393893535301	0.5569217101038842
2015-09-11	0.6173974920266254	0.5567736889836263
2015-09-14	0.6150632441049251	0.5531417377095096
2015-09-15	0.6236627291652499	0.5528606254530326
2015-09-16	0.6289263398819764	0.5524948955570711
2015-09-17	0.6264763751793517	0.5539412772845932
2015-09-18	0.6155749527270652	0.5538411337723035
2015-09-21	0.6202941685880786	0.5511618902496651
2015-09-22	0.6135420192803693	0.5533082807952886
2015-09-23	0.6116417092871358	0.5536230893081262
2015-09-24	0.6086898042620594	0.5550320838351633
2015-09-25	0.6129484072223802	0.5546222413299449
2015-09-28	0.6011971426972004	0.5571159247150335
2015-09-29	0.6029719676098211	0.5559620944345024
2015-09-30	0.6118224228313718	0.5556886897228366
2015-10-01	0.6113456546658096	0.5563028188084504
2015-10-02	0.6188732566872465	0.5562475288027242
2015-10-05	0.6302969074690298	0.5574233747128042
2015-10-06	0.6308138759448482	0.5596445323183201
2015-10-07	0.635401219760068	0.5588514939198378
2015-10-08	0.6406032150479906	0.5582734790616136
2015-10-09	0.6418708397844813	0.5588846610839442
2015-10-12	0.6436505488469462	0.5595951483788296
2015-10-13	0.6417731567875969	0.5614227253091345
2015-10-14	0.6358693467374443	0.5627402280829645
2015-10-15	0.6440221199389407	0.5634837876181261
2015-10-16	0.6468105937961529	0.5680201711815994
2015-10-19	0.6473579942825392	0.5674426476422995
2015-10-20	0.6468534240332483	0.568473802911584
2015-10-21	0.6450312604375222	0.5691542215639404
2015-10-22	0.6570744468418523	0.5720717812331907
2015-10-23	0.6629932850453719	0.5725512053530956
2015-10-26	0.6621047454775589	0.5761744810044431
2015-10-27	0.6605410661197421	0.5798181197688639
2015-10-28	0.6679833833708223	0.5817527208748151
2015-10-29	0.6670922138761702	0.5904694034186441
2015-10-30	0.6636259703021148	0.588942258674943
2015-11-02	0.6698333490502769	0.6020897770811074
2015-11-03	0.6731917656239258	0.6183179626345339
2015-11-04	0.6712918313345264	0.6070156376199232
2015-11-05	0.6711359142433456	0.6022251468533636
2015-11-06	0.6728979652256046	0.6036890955048788
2015-11-09	0.666140931768051	0.6037743999094796
2015-11-10	0.6671827585002054	0.5836674079056919
2015-11-11	0.6650791927326857	0.5897530661200396
2015-11-12	0.6555306797872464	0.5907242353523162
2015-11-13	0.6479102789187695	0.5906575554176219
2015-11-16	0.6568433889838375	0.5907484717539246
2015-11-17	0.6570872207722142	0.5898111708120923
2015-11-18	0.6663919019292768	0.590490663845899
2015-11-19	0.6662262165384076	0.5855689898424934
2015-11-20	0.6696473756523628	0.5881280361249983
2015-11-23	0.6684778096165905	0.5867384712268781
2015-11-24	0.6692108077970568	0.5856582045567575
2015-11-25	0.6692558922571572	0.5912350042137996
2015-11-27	0.6686960935442435	0.5971150479346954
2015-11-30	0.6657441885191671	0.6029422971046342
2015-12-01	0.6720721681980981	0.5964785848826755
2015-12-02	0.6661108754613174	0.599232397701761
2015-12-03	0.6566427631363906	0.598075011349393
2015-12-04	0.6705423021853566	0.6010714492844832
2015-12-07	0.6661420588795535	0.6068477360625135
2015-12-08	0.6600364958704513	0.6129724841691708
2015-12-09	0.6571924178457819	0.6120482494448649
2015-12-10	0.6602900959585163	0.6137580473596809
2015-12-11	0.6486605594756076	0.6154086563145612
2015-12-14	0.6525412043787531	0.6227018673745255
2015-12-15	0.6584175880490113	0.6215183866726317
2015-12-16	0.666840116603442	0.6214019649735337
2015-12-17	0.6573254170030781	0.6235761314521165
2015-12-18	0.6435261908778358	0.6237119896769663
2015-12-21	0.6481499779649701	0.6184402772323511
2015-12-22	0.6543735119780019	0.6175553765998687
2015-12-23	0.6613368068405149	0.6219582395470475
2015-12-24	0.6594417567009596	0.6224050691366064
2015-12-28	0.6585438245372925	0.6143336528770849
2015-12-29	0.6657840131255891	0.6168010873919963
2015-12-30	0.6613841455236203	0.6145807150466407
2015-12-31	0.654665058153318	0.6170632713841576
2016-01-04	0.6442922509957091	0.616904168960313
2016-01-05	0.6446574351225227	0.6163924188508146
2016-01-06	0.6351840629439175	0.6209619415703256
2016-01-07	0.6204410687872393	0.6215385230444611
2016-01-08	0.6141423940073736	0.6211642298181842
2016-01-11	0.6161005623910694	0.6200874825892443
2016-01-12	0.6205207180000835	0.616770611445925
2016-01-13	0.6068146664257152	0.6162628993036784
2016-01-14	0.6153671885067689	0.6097931541743015
2016-01-15	0.6006782957022111	0.5970979754664137
2016-01-19	0.6017280122148831	0.6032400683764053
2016-01-20	0.5923624670366848	0.6120801753108654
2016-01-21	0.5967183772900558	0.6077126828944728
2016-01-22	0.6046393412258689	0.6063033804823406
2016-01-25	0.5968138060639351	0.6069433448157726
2016-01-26	0.6074090298913728	0.6076716615166912
2016-01-27	0.5990394755775601	0.6043615858879122
2016-01-28	0.6037425361737044	0.6024305640483086
2016-01-29	0.6186452044599051	0.6035262852946969
2016-02-01	0.6180019994958055	0.6017097792361381
2016-02-02	0.6068946913423936	0.6015464868760779
2016-02-03	0.6137745799537209	0.6011179590386483
2016-02-04	0.6167772049964102	0.6045362884655652
2016-02-05	0.6088269361615316	0.6018673794083844
2016-02-08	0.6021424135439729	0.6008440659720601
2016-02-09	0.6016663967860791	0.6020789397025816
2016-02-10	0.5979228837824059	0.6024656596358745
2016-02-11	0.5883589669797658	0.6032722076469691
2016-02-12	0.6001432934423526	0.6058449010948103
2016-02-16	0.6085053336794818	0.6116544918284672
2016-02-17	0.6181767017786948	0.6134411588440136
2016-02-18	0.6166588582886465	0.6130819541077728
2016-02-19	0.6158533492681854	0.6150444300661976
2016-02-22	0.6244445688441584	0.6170398895908674
2016-02-23	0.6173482748243491	0.6128044008143976
2016-02-24	0.6193473949259695	0.6145543584064679
2016-02-25	0.6273235873254058	0.6145998792180578
2016-02-26	0.6251700529479414	0.6165875635218131
2016-02-29	0.6205312377074402	0.6163076610919591
2016-03-01	0.6336275219589499	0.6166838221396128
2016-03-02	0.6349139318871491	0.6126628979010106
2016-03-03	0.6365888195798806	0.6140233755676541
2016-03-04	0.6389508695853094	0.6078382079187309
2016-03-07	0.6414748479432658	0.6121538121156406
2016-03-08	0.6373477413249045	0.6112195883322098
2016-03-09	0.6387100434276063	0.6118392557600508
2016-03-10	0.6385135503223351	0.613324799119335
2016-03-11	0.6467106565762636	0.6127580681165379
2016-03-14	0.6473050200419211	0.6123082758822833
2016-03-15	0.6481465966304626	0.6122494602329278
2016-03-16	0.6509354461915091	0.6131208483420301
2016-03-17	0.6567862820010438	0.6123646089438397
2016-03-18	0.6613251600216555	0.6109964729387649
2016-03-21	0.6621355531919609	0.6126213855293259
2016-03-22	0.6605838963568375	0.6128848232042896
2016-03-23	0.6575790170911432	0.6126335968114335
2016-03-24	0.6580726919292429	0.6120113994353223
2016-03-28	0.6588113256672218	0.6143576658489164
2016-03-29	0.6624827035347344	0.6119032288965257
2016-03-30	0.6656217090692276	0.6121587193386381
2016-03-31	0.6644356120647519	0.6125138629054027
2016-04-01	0.6684804395434297	0.6133636005050956
2016-04-04	0.6663858906679301	0.6142062892762755
2016-04-05	0.661363481812741	0.6141028390842717
2016-04-06	0.6655987911353431	0.6140330108202503
2016-04-07	0.6590581630862717	0.6141269066711216
2016-04-08	0.6603731265058679	0.6129749181165051
2016-04-11	0.6596010551266479	0.6149346683151251
2016-04-12	0.6657941571291117	0.6157526369606849
2016-04-13	0.6728209459395996	0.6148892973081692
2016-04-14	0.6735028483986188	0.6150873480545248
2016-04-15	0.6724144343910273	0.6168784083726615
2016-04-18	0.6764231943016248	0.6164441804678622
2016-04-19	0.6782806740577629	0.6177575904857904
2016-04-20	0.6798838023181678	0.6188178299094409
2016-04-21	0.6756101712044802	0.6197761066867489
2016-04-22	0.6764077904444239	0.6200670565016264
2016-04-25	0.6754117995800384	0.6246818053642283
2016-04-26	0.6759032201951329	0.6250736361529615
2016-04-27	0.6778279509375877	0.6191069506883586
2016-04-28	0.6699084898171109	0.6207073857256915
2016-04-29	0.6677624695163301	0.6217485980582717
2016-05-02	0.6721777409755001	0.6199080465771605
2016-05-03	0.666908494701261	0.6210833628502012
2016-05-04	0.6631646059937535	0.6202552748886209
2016-05-05	0.6635196461170445	0.6210698787614891
2016-05-06	0.666522271159734	0.6229779518503493
2016-05-09	0.6652178274474945	0.6232246878207162
2016-05-10	0.6735749835347794	0.6218066272978834
2016-05-11	0.6654135691450972	0.6207321935413185
2016-05-12	0.665765979341549	0.621587728489961
2016-05-13	0.6588086957403827	0.6221541083477552
2016-05-16	0.6653981652878962	0.621929272340982
2016-05-17	0.6586080698929356	0.6219626953072509
2016-05-18	0.6584818334046544	0.6218757727118023
2016-05-19	0.6550546630293527	0.6189234773311426
2016-05-20	0.657517025958505	0.6193929660720102
2016-05-23	0.6572160871873346	0.6198011429409327
2016-05-24	0.6652230873011729	0.620434099166265
2016-05-25	0.6706880752730146	0.6208448800496671
2016-05-26	0.6698156909700711	0.6260669800207684
2016-05-27	0.6715037282969984	0.6310377854045579
2016-05-31	0.6682719239154652	0.6378134768142047
2016-06-01	0.6683647227625051	0.6387714659087658
2016-06-02	0.6702015388077641	0.6388941177861724
2016-06-03	0.6690180717301275	0.6464001524086864
2016-06-06	0.6732736690597749	0.6475045767497417
2016-06-07	0.6739480574421106	0.6452959842087735
2016-06-08	0.676456631942866	0.6464386780558515
2016-06-09	0.6757104841282037	0.6459261438280882
2016-06-10	0.6712076736756722	0.6473953668379029
2016-06-13	0.666216072534885	0.6638947502463914
2016-06-14	0.6640497642270589	0.6626322139013734
2016-06-15	0.6627479504416586	0.6702665483609971
2016-06-16	0.6662393661726036	0.6688132701588099
2016-06-17	0.6640625381574207	0.6720047144535689
2016-06-20	0.6689357925904441	0.6664700615167408
2016-06-21	0.6698697923221916	0.6605996546686285
2016-06-22	0.6680326005730988	0.6492582947986837
2016-06-23	0.6766828056510366	0.6619146106694176
2016-06-24	0.6537528492439524	0.6628737680156439
2016-06-27	0.643965388659981	0.6586312425835812
2016-06-28	0.6540898555832032	0.6560027711552413
2016-06-29	0.6647959120417212	0.6563575059572594
2016-06-30	0.6736365989635835	0.6631088058499363
2016-07-01	0.6743647129942055	0.6626486339125099
2016-07-05	0.6702789337976031	0.6617189763005086
2016-07-06	0.6732094237041317	0.6578690627210473
2016-07-07	0.6723550731852285	0.6566888496595962
2016-07-08	0.6817799795692255	0.6595248294565998
2016-07-11	0.6847927486154375	0.6579660161690619
2016-07-12	0.6893289967092101	0.6604929873714527
2016-07-13	0.6902475925837566	0.6589026228475604
2016-07-14	0.6952929193728301	0.6603343031415659
2016-07-15	0.6956738830606788	0.6609159496683534
2016-07-18	0.6962937943870599	0.6619010788833273
2016-07-19	0.6972691215405661	0.6614384118936852
2016-07-20	0.6986224067512476	0.6603083407864916
2016-07-21	0.6956994309214024	0.6609645231479417
2016-07-22	0.6977139548802237	0.6592412177388314
2016-07-25	0.6947913547542127	0.6573781864742329
2016-07-26	0.6940658706504298	0.6588546025787109
2016-07-27	0.6940065094446308	0.6591022057220448
2016-07-28	0.6934121459789734	0.6591253876055805
2016-07-29	0.6925063240347887	0.6591377491140965
2016-08-01	0.6914644973026343	0.6502580736330246
2016-08-02	0.6880553607113727	0.6398139889799492
2016-08-03	0.6896043876196569	0.6468841624557587
2016-08-04	0.6894935549885767	0.6453632462219757
2016-08-05	0.6966875320052703	0.6459191048260857
2016-08-08	0.6961525297454119	0.6479074630797745
2016-08-09	0.6962937943870599	0.6476171307229864
2016-08-10	0.6948890377510971	0.6486999126370504
2016-08-11	0.6993170831406286	0.6478159596962617
2016-08-12	0.6979251004350275	0.6478763957006973
2016-08-15	0.7001635438790144	0.6441384995584768
2016-08-16	0.6970065045604811	0.6462494118076727
2016-08-17	0.6978300473649823	0.6454180848985296
2016-08-18	0.6987227196749711	0.6452127300656749
2016-08-19	0.6970271682713604	0.6454516810740502
2016-08-22	0.6961574138952559	0.6474317831884043
2016-08-23	0.6968291723507526	0.6461599133571178
2016-08-24	0.6943562897142435	0.6454446091182625
2016-08-25	0.6931138371346421	0.6457500222914987
2016-08-26	0.6911222311097053	0.6456988898793679
2016-08-29	0.6951644286615439	0.6456089048847329
2016-08-30	0.6933351266929685	0.645143595005072
2016-08-31	0.6913281168108305	0.6451028009797181
2016-09-01	0.6920201632733722	0.644809666901173
2016-09-02	0.6947500273324541	0.6456159654127355
2016-09-06	0.6964842762309842	0.6516647222769563
2016-09-07	0.6960341830376482	0.6523558541432297
2016-09-08	0.6942973042122786	0.6533797269223381
2016-09-09	0.6794772907695955	0.6535039262628303
2016-09-12	0.6884799060439851	0.6511629094761305
2016-09-13	0.678774724599697	0.6512464389557989
2016-09-14	0.6775732237380202	0.6511177749829088
2016-09-15	0.6842498565750613	0.6509956441884661
2016-09-16	0.6809181149736387	0.6512180466381384
2016-09-19	0.6807817344818349	0.651429962408208
2016-09-20	0.6811495485354877	0.6497729694499066
2016-09-21	0.6873013231161929	0.6493502101454324
2016-09-22	0.6910117741824591	0.6493008585387204
2016-09-23	0.6860896782509935	0.6507156956868556
2016-09-26	0.6798297009660473	0.650916934262711
2016-09-27	0.6848442200407188	0.6504888247602802
2016-09-28	0.6890122783770046	0.6508515754416744
2016-09-29	0.6816563730077835	0.6509085572762663
2016-09-30	0.687844215156569	0.6519569966898586
2016-10-03	0.6858041433370239	0.6516131549110817
2016-10-04	0.6825956325932093	0.6516181464455159
2016-10-05	0.686825306358299	0.6519918142548756
2016-10-06	0.6863545494540836	0.6520763215503714
2016-10-07	0.6853022030145725	0.6530948027119984
2016-10-10	0.6886290604661508	0.6548698589863461
2016-10-11	0.6811007070370455	0.656384497773906
2016-10-12	0.6816845507953463	0.6561062971626469
2016-10-13	0.6799841152418913	0.6556212042633608
2016-10-14	0.6814658911638591	0.6562478772486787
2016-10-17	0.6795129826338417	0.6560983373681779
2016-10-18	0.6823510493971644	0.6559055199219188
2016-10-19	0.6838794125945693	0.6547973205321459
2016-10-20	0.6823664532543654	0.6546779223371839
2016-10-21	0.6817412820743061	0.6551193179390744
2016-10-24	0.684646224120111	0.6584182835196353
2016-10-25	0.6826264403076113	0.6591439293043256
2016-10-26	0.6837558060331274	0.6636408345909048
2016-10-27	0.6826418441648123	0.6632261211567156
2016-10-28	0.6823228716096016	0.6658789690862423
2016-10-31	0.6816176755128639	0.6672019823428864
2016-11-01	0.6776607627313819	0.6693414757522351
2016-11-02	0.6747505608318984	0.6709662128269364
2016-11-03	0.6736621468243069	0.6649274681060634
2016-11-04	0.6720695382712589	0.6661403388878001
2016-11-07	0.686020173041672	0.6661994509018898
2016-11-08	0.6887680708847939	0.6715353515206669
2016-11-09	0.6984217809038006	0.6678592102323074
2016-11-10	0.7066192628615633	0.6676576573513068
2016-11-11	0.708113812713893	0.6676676024328565
2016-11-14	0.7089039178771531	0.6670705965924175
2016-11-15	0.7109466196235373	0.6675538862981735
2016-11-16	0.7088832541662737	0.6721923976049744
2016-11-17	0.7102237654465935	0.6711489589199242
2016-11-18	0.7088753643857562	0.6726181570853014
2016-11-21	0.7122101116178521	0.6707996690285837
2016-11-22	0.7147340899758085	0.6718098646746209
2016-11-23	0.7169623894162728	0.6709937144519293
2016-11-25	0.7195532430567114	0.6708464940475549
2016-11-28	0.7175154254601716	0.6699086474537366
2016-11-29	0.7184058435471551	0.6703911014576893
2016-11-30	0.718480232906321	0.6721217171236958
2016-12-01	0.7210481686128751	0.6748172988028535
2016-12-02	0.7202400296655747	0.6737858970478732
2016-12-05	0.7219615046337433	0.6733448641443026
2016-12-06	0.7232967560603846	0.6730165348571883
2016-12-07	0.7344867190573141	0.6746410396398321
2016-12-08	0.7369359323522705	0.6751649436379353
2016-12-09	0.7422724296128259	0.6752519988891531
2016-12-12	0.7437594653884722	0.6763900187546746
2016-12-13	0.7480717939970792	0.6765372376415437
2016-12-14	0.7436129408931457	0.6764408529266739
2016-12-15	0.7458562684869768	0.6766257268244457
2016-12-16	0.7455245220014044	0.6776867771030343
2016-12-19	0.7470141877038898	0.6778359861111534
2016-12-20	0.7504541320095534	0.6804373410602859
2016-12-21	0.7492270832871529	0.6865561292992951
2016-12-22	0.748359958837888	0.6919889684636289
2016-12-23	0.7489208846623043	0.6923717828535971
2016-12-27	0.7493428000680776	0.6962213406338287
2016-12-28	0.7451589621707567	0.6998920638549349
2016-12-29	0.7446367338412598	0.6967700757232265
2016-12-30	0.7424884593174739	0.6977964450263257
2017-01-03	0.7469653462054476	0.7079360996535883
2017-01-04	0.7492345973638365	0.717460805579935
2017-01-05	0.7476239550267483	0.7000016606101642
2017-01-06	0.7500476204609811	0.6843874327698842
2017-01-09	0.7471764917602515	0.6914879072286031
2017-01-10	0.7459798750484188	0.6928485582841512
2017-01-11	0.749689950410851	0.6735837153900589
2017-01-12	0.7473124965482211	0.6771511672930466
2017-01-13	0.7471145006276133	0.6827988530092116
2017-01-17	0.744899350821345	0.6907141016048174
2017-01-18	0.7440709238669994	0.6903261138206824
2017-01-19	0.7413538337382796	0.6908419713949088
2017-01-20	0.7449173846053851	0.6931308995533063
2017-01-23	0.7438879560997583	0.6930457262330059
2017-01-24	0.7481281495722049	0.6910204933523826
2017-01-25	0.7539816153085787	0.6911750341663583
2017-01-26	0.7551988957312906	0.6933495893135275
2017-01-27	0.7549310188975271	0.6937097311580374
2017-01-30	0.7503230113714279	0.6949075849188081
2017-01-31	0.7463014775304687	0.6995698270625198
2017-02-01	0.7473102423252159	0.7005869279360398
2017-02-02	0.7470836929132113	0.7034627314879395
2017-02-03	0.7540924479396589	0.7031927077337682
2017-02-06	0.7533771078393986	0.7064350753919331
2017-02-07	0.7547998982594017	0.7080640873490331
2017-02-08	0.7534492429755594	0.7078873455229895
2017-02-09	0.7578848024417745	0.7000688077319557
2017-02-10	0.7615280025217241	0.7033278093281586
2017-02-13	0.7668926775698425	0.7024449069039046
2017-02-14	0.7703585454400638	0.7026615713730028
2017-02-15	0.7743954831382241	0.7041971552027765
2017-02-16	0.7746926648710528	0.7061397786142108
2017-02-17	0.7748534661120777	0.7086949780670659
2017-02-21	0.7793224632195339	0.7129775193134003
2017-02-22	0.7805472577189292	0.7143774939846974
2017-02-23	0.7818517014311687	0.7175556128729274
2017-02-24	0.7822815066174594	0.7189732074901509
2017-02-27	0.7828706102294386	0.7196346294559923
2017-02-28	0.7819238365673294	0.7198516000650896
2017-03-01	0.7933193095615498	0.72262008945551
2017-03-02	0.7890896357964603	0.7261221987195196
2017-03-03	0.7891925786470229	0.7276063800756652
2017-03-06	0.7872625880508899	0.7267348392040971
2017-03-07	0.7861512561094139	0.7190143513973012
2017-03-08	0.7835577725421361	0.7181191477807529
2017-03-09	0.7836501956853421	0.7199942926014467
2017-03-10	0.785332973158591	0.719992595059076
2017-03-13	0.7845252099151248	0.7229808935147765
2017-03-14	0.7828679803025994	0.7248007548564046
2017-03-15	0.7871032896252016	0.7243244393451093
2017-03-16	0.7865190701630668	0.7116133020967975
2017-03-17	0.7857702924215653	0.7078835206798764
2017-03-20	0.7854411758628321	0.7100247409951788
2017-03-21	0.7765050601670905	0.7106277873655785
2017-03-22	0.7762529628943622	0.7046976523953626
2017-03-23	0.7760756306846339	0.7030584289746815
2017-03-24	0.7738266675332902	0.6910915887650806
2017-03-27	0.772108198195795	0.7056199569556331
2017-03-28	0.777763292307727	0.7033238088998341
2017-03-29	0.7761785735351965	0.7063011325745595
2017-03-30	0.7787773169561528	0.7069729470004791
2017-03-31	0.776325098030523	0.7103099071698005
